Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      66/66          __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::~new_allocator() [67]
-----------------------------------------------
                0.00    0.00      66/66          std::_Rb_tree_header::_Rb_tree_header() [73]
[72]     0.0    0.00    0.00      66         std::_Rb_tree_header::_M_reset() [72]
-----------------------------------------------
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [77]
[73]     0.0    0.00    0.00      66         std::_Rb_tree_header::_Rb_tree_header() [73]
                0.00    0.00      66/66          std::_Rb_tree_header::_M_reset() [72]
-----------------------------------------------
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [77]
[74]     0.0    0.00    0.00      66         std::_Rb_tree_key_compare<std::less<char> >::_Rb_tree_key_compare() [74]
-----------------------------------------------
                0.00    0.00      66/66          check(int, int) [65]
[75]     0.0    0.00    0.00      66         std::set<char, std::less<char>, std::allocator<char> >::set() [75]
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree() [80]
-----------------------------------------------
                0.00    0.00      66/66          check(int, int) [65]
[76]     0.0    0.00    0.00      66         std::set<char, std::less<char>, std::allocator<char> >::~set() [76]
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::~_Rb_tree() [81]
-----------------------------------------------
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree() [80]
[77]     0.0    0.00    0.00      66         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [77]
                0.00    0.00      66/66          std::allocator<std::_Rb_tree_node<char> >::allocator() [70]
                0.00    0.00      66/66          std::_Rb_tree_key_compare<std::less<char> >::_Rb_tree_key_compare() [74]
                0.00    0.00      66/66          std::_Rb_tree_header::_Rb_tree_header() [73]
-----------------------------------------------
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::~_Rb_tree() [81]
[78]     0.0    0.00    0.00      66         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [78]
                0.00    0.00      66/66          std::allocator<std::_Rb_tree_node<char> >::~allocator() [71]
-----------------------------------------------
                                 146             std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_erase(std::_Rb_tree_node<char>*) [79]
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::~_Rb_tree() [81]
[79]     0.0    0.00    0.00      66+146     std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_erase(std::_Rb_tree_node<char>*) [79]
                0.00    0.00     146/218         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_S_right(std::_Rb_tree_node_base*) [24]
                0.00    0.00     146/189         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_S_left(std::_Rb_tree_node_base*) [25]
                0.00    0.00     146/146         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_drop_node(std::_Rb_tree_node<char>*) [53]
                                 146             std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_erase(std::_Rb_tree_node<char>*) [79]
-----------------------------------------------
                0.00    0.00      66/66          std::set<char, std::less<char>, std::allocator<char> >::set() [75]
[80]     0.0    0.00    0.00      66         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree() [80]
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [77]
-----------------------------------------------
                0.00    0.00      66/66          std::set<char, std::less<char>, std::allocator<char> >::~set() [76]
[81]     0.0    0.00    0.00      66         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::~_Rb_tree() [81]
                0.00    0.00      66/237         std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_begin() [23]
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_erase(std::_Rb_tree_node<char>*) [79]
                0.00    0.00      66/66          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [78]
-----------------------------------------------
                0.00    0.00      66/66          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [83]
[82]     0.0    0.00    0.00      66         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [82]
-----------------------------------------------
                0.00    0.00      66/66          check(int, int) [65]
[83]     0.0    0.00    0.00      66         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [83]
                0.00    0.00      66/66          std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [82]
-----------------------------------------------
                0.00    0.00      25/25          std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_get_insert_unique_pos(char const&) [31]
[84]     0.0    0.00    0.00      25         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base* const&) [84]
                0.00    0.00      25/171         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [32]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<int>::~allocator() [86]
[85]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int>::~new_allocator() [85]
-----------------------------------------------
                0.00    0.00       1/3           main [6]
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [112]
                0.00    0.00       1/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [100]
[86]     0.0    0.00    0.00       3         std::allocator<int>::~allocator() [86]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int>::~new_allocator() [85]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::allocator(std::allocator<int> const&) [89]
[87]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [87]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::max_size() const [95]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [93]
[88]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::_M_max_size() const [88]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [112]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [99]
[89]     0.0    0.00    0.00       2         std::allocator<int>::allocator(std::allocator<int> const&) [89]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [87]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::~vector() [115]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [113]
[90]     0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [90]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z5checkii [129]
[91]     0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [91]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [106]
[92]     0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [107]
[93]     0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [93]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::_M_max_size() const [88]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator() [96]
[94]     0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::new_allocator() [94]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [108]
[95]     0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::max_size() const [95]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::_M_max_size() const [88]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[96]     0.0    0.00    0.00       1         std::allocator<int>::allocator() [96]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::new_allocator() [94]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [125]
[97]     0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [97]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [102]
[98]     0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [98]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [107]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [104]
[99]     0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [99]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [103]
                0.00    0.00       1/2           std::allocator<int>::allocator(std::allocator<int> const&) [89]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [105]
[100]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [100]
                0.00    0.00       1/3           std::allocator<int>::~allocator() [86]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [105]
[101]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [106]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [104]
[102]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [102]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [98]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [99]
[103]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [103]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [114]
[104]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [104]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [99]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [102]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [115]
[105]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [105]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [100]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
[106]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [106]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [98]
[107]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [107]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [93]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [111]
[108]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [108]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::max_size() const [95]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_get_insert_unique_pos(char const&) [31]
[109]    0.0    0.00    0.00       1         std::_Rb_tree_iterator<char>::operator--() [109]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [121]
[110]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [110]
                0.00    0.00       1/1           int* std::__addressof<int>(int&) [118]
                0.00    0.00       1/1           void std::_Construct<int>(int*) [116]
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [124]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [112]
[111]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [111]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [108]
                0.00    0.00       1/1           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [123]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [114]
[112]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [112]
                0.00    0.00       1/2           std::allocator<int>::allocator(std::allocator<int> const&) [89]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [111]
                0.00    0.00       1/3           std::allocator<int>::~allocator() [86]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [114]
[113]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [113]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [90]
                0.00    0.00       1/1           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [122]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[114]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [114]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [112]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [104]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [113]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[115]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [115]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [90]
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [126]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [105]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [110]
[116]    0.0    0.00    0.00       1         void std::_Construct<int>(int*) [116]
                0.00    0.00       1/293         operator new(unsigned long, void*) [13]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [124]
[117]    0.0    0.00    0.00       1         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [117]
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [127]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [110]
[118]    0.0    0.00    0.00       1         int* std::__addressof<int>(int&) [118]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [124]
[119]    0.0    0.00    0.00       1         std::__size_to_integer(unsigned long) [119]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [124]
[120]    0.0    0.00    0.00       1         std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [120]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [122]
[121]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [121]
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [110]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [113]
[122]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [122]
                0.00    0.00       1/1           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [121]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [111]
[123]    0.0    0.00    0.00       1         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [123]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [110]
[124]    0.0    0.00    0.00       1         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [124]
                0.00    0.00       1/1           std::__size_to_integer(unsigned long) [119]
                0.00    0.00       1/1           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [120]
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [117]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [126]
[125]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [125]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [97]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [115]
[126]    0.0    0.00    0.00       1         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [126]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [125]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [117]
[127]    0.0    0.00    0.00       1         void std::__fill_a<int*, int>(int*, int*, int const&) [127]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [128]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [127]
[128]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [128]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [91] __static_initialization_and_destruction_0(int, int) [105] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [56] void std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_construct_node<char const&>(std::_Rb_tree_node<char>*, char const&)
  [65] check(int, int)        [16] std::_Rb_tree_node<char>::_M_valptr() [9] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_get_Node_allocator()
  [38] __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::deallocate(std::_Rb_tree_node<char>*, unsigned long) [72] std::_Rb_tree_header::_M_reset() [31] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_get_insert_unique_pos(char const&)
  [39] void __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::destroy<char>(char*) [73] std::_Rb_tree_header::_Rb_tree_header() [62] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::begin()
  [40] __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::allocate(unsigned long, void const*) [44] std::allocator_traits<std::allocator<std::_Rb_tree_node<char> > >::deallocate(std::allocator<std::_Rb_tree_node<char> >&, std::_Rb_tree_node<char>*, unsigned long) [12] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_end()
  [41] void __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::construct<char, char const&>(char*, char const&) [45] void std::allocator_traits<std::allocator<std::_Rb_tree_node<char> > >::destroy<char>(std::allocator<std::_Rb_tree_node<char> >&, char*) [21] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_S_key(std::_Rb_tree_node<char> const*)
  [66] __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::new_allocator() [46] std::allocator_traits<std::allocator<std::_Rb_tree_node<char> > >::allocate(std::allocator<std::_Rb_tree_node<char> >&, unsigned long) [37] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_S_key(std::_Rb_tree_node_base const*)
  [67] __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::~new_allocator() [47] void std::allocator_traits<std::allocator<std::_Rb_tree_node<char> > >::construct<char, char const&>(std::allocator<std::_Rb_tree_node<char> >&, char*, char const&) [25] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_S_left(std::_Rb_tree_node_base*)
  [92] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [106] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [23] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_begin()
  [93] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [107] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [79] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_erase(std::_Rb_tree_node<char>*)
  [94] __gnu_cxx::new_allocator<int>::new_allocator() [108] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [24] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_S_right(std::_Rb_tree_node_base*)
  [87] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [11] std::_Rb_tree_iterator<char>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [80] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree()
  [85] __gnu_cxx::new_allocator<int>::~new_allocator() [109] std::_Rb_tree_iterator<char>::operator--() [81] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::~_Rb_tree()
  [14] __gnu_cxx::__aligned_membuf<char>::_M_ptr() [74] std::_Rb_tree_key_compare<std::less<char> >::_Rb_tree_key_compare() [60] unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int)
